id_student,kuz_assess_count,kuz_weight_mean,kuz_weight_sum,kuz_modules_nunique,kuz_score_mean,kuz_score_std,kuz_score_min,kuz_score_max,kuz_type_cma,kuz_type_exam,kuz_type_tma,final_result,kuz_duration_days,kuz_score_cv,kuz_score_range,kuz_workload_per_module,kuz_assess_per_day
600966,5,5.2,26.0,1,74.8,20.643643089338664,55.0,100.0,5,0,6,Pass,0,0.2759845295902959,45.0,13.0,5.0
600967,12,15.916666666666666,191.0,1,80.58333333333333,9.784838044421358,58.0,92.0,0,0,1,Fail,0,0.12142508280864045,34.0,95.5,12.0
600999,12,8.333333333333334,100.0,1,63.91666666666666,13.768674187767278,42.0,91.0,1,0,2,Fail,0,0.21541602042792063,49.0,50.0,12.0
601243,3,15.833333333333334,47.5,1,46.0,2.943920288775949,42.0,49.0,5,0,6,Distinction,0,0.0639982657560366,7.0,23.75,3.0
601251,6,12.5,75.0,1,72.33333333333333,19.48218559493661,44.0,94.0,5,0,6,Pass,0,0.2693389676349905,50.0,37.5,6.0
601269,4,25.0,100.0,1,82.5,8.321658488546618,70.0,91.0,4,0,5,Pass,0,0.10086858651730947,21.0,50.0,4.0
601346,11,9.090909090909092,100.0,1,83.0909090909091,12.08646534881473,60.0,100.0,5,0,6,Distinction,0,0.1454607409594025,40.0,50.0,11.0
601455,11,9.090909090909092,100.0,1,91.1818181818182,8.199979842748858,81.0,100.0,5,0,6,Pass,0,0.08992998731905041,19.0,50.0,11.0
601472,4,6.25,25.0,1,79.5,3.570714214271425,76.0,84.0,2,0,2,Withdrawn,0,0.044914643639707943,8.0,12.5,4.0
601497,4,29.25,117.0,1,66.0,16.718253497300488,43.0,90.0,5,0,6,Distinction,0,0.2533068673332367,47.0,58.5,4.0
601499,9,22.22222222222222,200.0,1,52.55555555555556,11.026343315604691,40.0,76.0,5,0,6,Pass,0,0.2098035686093237,36.0,100.0,9.0
601504,3,16.666666666666668,50.0,1,72.0,7.874007874011811,65.0,83.0,5,0,6,Pass,0,0.10936121895348046,18.0,25.0,3.0
601505,4,25.0,100.0,1,91.0,3.24037034920393,87.0,96.0,4,0,4,Fail,0,0.035608464984565553,9.0,50.0,4.0
601551,11,9.090909090909092,100.0,1,77.54545454545455,16.64257211525821,47.0,100.0,4,0,4,Fail,0,0.21461698816770627,53.0,50.0,11.0
601558,5,20.0,100.0,1,75.6,6.437390775772434,69.0,85.0,1,0,3,Fail,0,0.08515067051086989,16.0,50.0,5.0
601635,9,7.111111111111111,64.0,1,86.22222222222223,10.217390162286796,72.0,100.0,5,0,5,Pass,0,0.11850065772432376,28.0,32.0,9.0
601655,1,2.0,2.0,1,0.0,0.0,0.0,0.0,5,0,6,Pass,0,0.0,0.0,1.0,1.0
601706,12,8.333333333333334,100.0,1,88.83333333333333,8.019074482479608,68.0,98.0,4,0,6,Withdrawn,0,0.09027100629127882,30.0,50.0,12.0
601885,22,18.0,396.0,2,88.9090909090909,9.500761170028293,60.0,100.0,5,0,6,Pass,0,0.10685927576161472,40.0,132.0,22.0
601887,9,22.22222222222222,200.0,1,50.0,18.487232831816065,28.0,90.0,5,0,6,Pass,0,0.36974464924142836,62.0,100.0,9.0
601896,9,0.0,0.0,1,67.44444444444444,28.138984863278257,0.0,100.0,5,0,6,Fail,0,0.41721723231391966,100.0,0.0,9.0
601934,4,18.75,75.0,1,43.5,7.826237921249265,35.0,54.0,3,0,4,Fail,0,0.17991351129507482,19.0,37.5,4.0
601951,12,8.333333333333334,100.0,1,76.83333333333333,8.183655798127278,64.0,87.0,3,0,3,Fail,0,0.10651178774336864,23.0,50.0,12.0
602009,12,8.333333333333334,100.0,1,76.41666666666667,8.015176576692216,60.0,89.0,5,0,6,Pass,0,0.10488780551979598,29.0,50.0,12.0
602014,4,18.75,75.0,1,81.0,6.442049363362563,76.0,92.0,5,0,6,Pass,0,0.07953147263989001,16.0,37.5,4.0
602032,11,9.090909090909092,100.0,1,91.54545454545456,9.93948632625208,71.0,100.0,0,0,1,Fail,0,0.10857432809777086,29.0,50.0,11.0
602066,5,20.0,100.0,1,78.6,9.54148835350125,61.0,88.0,4,0,6,Pass,0,0.12139298005226809,27.0,50.0,5.0
602147,12,8.333333333333334,100.0,1,88.58333333333333,6.447975565159108,75.0,96.0,4,0,6,Pass,0,0.07278993970689561,21.0,50.0,12.0
602245,12,8.333333333333334,100.0,1,74.91666666666667,11.056358150655011,55.0,97.0,5,0,6,Pass,0,0.147582086804088,42.0,50.0,12.0
602324,7,28.571428571428573,200.0,1,84.14285714285714,6.685347975312909,73.0,95.0,3,0,2,Fail,0,0.07945235190326638,22.0,100.0,7.0
602395,10,8.7,87.0,1,66.5,25.94706149065825,27.0,97.0,5,0,5,Pass,0,0.39018136993198316,70.0,43.5,10.0
602458,5,20.0,100.0,1,80.2,3.762977544445355,75.0,85.0,5,0,6,Pass,0,0.04691991892176354,10.0,50.0,5.0
602483,2,12.5,25.0,1,56.0,0.0,56.0,56.0,2,0,2,Fail,0,0.0,0.0,12.5,2.0
602496,1,12.5,12.5,1,76.0,0.0,76.0,76.0,5,0,6,Pass,0,0.0,0.0,6.25,1.0
602598,1,10.0,10.0,1,42.0,0.0,42.0,42.0,0,0,1,Fail,0,0.0,0.0,5.0,1.0
602634,12,8.333333333333334,100.0,1,81.75,9.756408150543932,67.0,98.0,0,0,1,Withdrawn,0,0.11934444074861762,31.0,50.0,12.0
602652,12,8.333333333333334,100.0,1,60.91666666666666,17.8720374390337,15.0,79.0,0,0,1,Withdrawn,0,0.2933850147028513,64.0,50.0,12.0
602739,5,20.0,100.0,1,64.8,11.822013364905317,49.0,82.0,2,0,2,Withdrawn,0,0.18243847503806856,33.0,50.0,5.0
602767,11,9.090909090909092,100.0,1,72.0909090909091,15.072277655318333,57.0,100.0,3,0,3,Fail,0,0.20907320543341287,43.0,50.0,11.0
602803,7,24.285714285714285,170.0,1,35.857142857142854,17.95572786787843,11.0,60.0,3,0,2,Withdrawn,0,0.500757336931664,49.0,85.0,7.0
602826,7,28.571428571428573,200.0,1,49.71428571428572,18.7290018475113,23.0,78.0,4,0,4,Fail,0,0.3767327882053148,55.0,100.0,7.0
603012,3,5.333333333333333,16.0,1,46.333333333333336,28.87136220470997,6.0,72.0,5,0,6,Pass,0,0.6231229118328142,66.0,8.0,3.0
603035,9,0.0,0.0,1,89.66666666666667,11.822765233978798,73.0,100.0,5,0,6,Pass,0,0.13185239890847283,27.0,0.0,9.0
603036,1,2.0,2.0,1,100.0,0.0,100.0,100.0,5,0,6,Pass,0,0.0,0.0,1.0,1.0
603038,11,6.818181818181818,75.0,1,67.27272727272727,19.5498937876255,17.0,88.0,4,0,5,Pass,0,0.2906065249556875,71.0,37.5,11.0
603123,4,15.0,60.0,1,50.25,34.273714417903406,15.0,86.0,3,0,5,Pass,0,0.6820639549420786,71.0,30.0,4.0
603165,5,20.0,100.0,1,75.4,5.748043145279964,67.0,85.0,5,0,5,Distinction,0,0.07623399295816938,18.0,50.0,5.0
603210,11,6.818181818181818,75.0,1,78.72727272727273,13.122436782375368,46.0,97.0,5,0,6,Pass,0,0.16668222029171434,51.0,37.5,11.0
603265,14,14.285714285714286,200.0,1,69.64285714285714,12.493467680907395,40.0,94.0,2,0,3,Fail,0,0.1793933795089192,54.0,100.0,14.0
603270,1,0.0,0.0,1,100.0,0.0,100.0,100.0,5,0,5,Fail,0,0.0,0.0,0.0,1.0
603287,7,28.571428571428573,200.0,1,60.285714285714285,14.963902143055426,40.0,78.0,5,0,6,Pass,0,0.24821638214187988,38.0,100.0,7.0
603398,1,10.0,10.0,1,38.0,0.0,38.0,38.0,4,0,5,Pass,0,0.0,0.0,5.0,1.0
603440,7,28.571428571428573,200.0,1,69.71428571428571,15.09696550128332,45.0,90.0,4,0,6,Pass,0,0.2165548299038923,45.0,100.0,7.0
603446,5,5.2,26.0,1,83.6,14.485855169785458,63.0,100.0,5,0,6,Pass,0,0.1732757774702115,37.0,13.0,5.0
603601,6,4.5,27.0,1,78.5,18.70605962426793,48.0,100.0,5,0,6,Pass,0,0.23829375013979848,52.0,13.5,6.0
603627,5,20.0,100.0,1,80.4,2.8000000000000003,75.0,83.0,5,0,6,Distinction,0,0.034825870213608584,8.0,50.0,5.0
603661,4,25.0,100.0,1,80.0,8.631338250816036,67.0,90.0,5,0,6,Pass,0,0.10789172678655387,23.0,50.0,4.0
603818,12,8.333333333333334,100.0,1,75.08333333333333,10.185433498656575,49.0,91.0,2,0,2,Withdrawn,0,0.13565505033964295,42.0,50.0,12.0
603908,10,8.2,82.0,1,81.7,10.237675517420934,67.0,100.0,0,0,5,Pass,0,0.12530814433430587,33.0,41.0,10.0
603910,5,8.6,43.0,1,72.0,16.049922118191105,58.0,100.0,1,0,2,Withdrawn,0,0.22291558187882674,42.0,21.5,5.0
603912,11,23.63636363636364,260.0,1,81.54545454545455,14.94452551857056,50.0,96.0,5,0,6,Distinction,0,0.18326619697697658,46.0,130.0,11.0
604095,1,5.0,5.0,1,10.0,0.0,10.0,10.0,3,0,5,Fail,0,0.0,0.0,2.5,1.0
604116,17,13.235294117647058,225.0,2,88.6470588235294,11.52460884353737,60.0,100.0,5,0,6,Distinction,0,0.1300055395687068,40.0,75.0,17.0
604147,3,8.0,24.0,1,65.66666666666667,12.762793146051097,49.0,80.0,5,0,4,Fail,0,0.19435725307147986,31.0,12.0,3.0
604151,2,3.0,6.0,1,74.5,5.5,69.0,80.0,5,0,5,Distinction,0,0.07382550236475836,11.0,3.0,2.0
604154,6,11.833333333333334,71.0,1,29.33333333333333,7.564537145273478,19.0,42.0,5,0,5,Pass,0,0.2578819393428934,23.0,35.5,6.0
604187,12,8.333333333333334,100.0,1,70.5,15.052685253247455,43.0,95.0,4,0,6,Pass,0,0.2135132629749531,52.0,50.0,12.0
604196,12,8.333333333333334,100.0,1,55.833333333333336,17.048134469462894,22.0,78.0,5,0,4,Pass,0,0.3053397163723554,56.0,50.0,12.0
604200,4,15.0,60.0,1,63.75,7.119515432949072,55.0,73.0,5,0,6,Pass,0,0.11167867170620237,18.0,30.0,4.0
604204,8,0.0,0.0,1,79.0,23.53720459187964,38.0,100.0,5,0,5,Pass,0,0.29793929486000437,62.0,0.0,8.0
604238,2,5.0,10.0,1,39.5,38.5,1.0,78.0,5,0,6,Pass,0,0.9746835196282654,77.0,5.0,2.0
604292,9,22.22222222222222,200.0,1,98.77777777777776,1.8724777273725224,94.0,100.0,5,0,6,Pass,0,0.018956467239307648,6.0,100.0,9.0
604315,5,20.0,100.0,1,74.8,14.07693148381422,60.0,100.0,5,0,6,Distinction,0,0.18819426865802077,40.0,50.0,5.0
604356,5,9.5,47.5,1,83.6,2.9393876913398143,80.0,86.0,5,0,5,Pass,0,0.03516013942798654,6.0,23.75,5.0
604543,12,8.333333333333334,100.0,1,71.25,5.182100603680586,65.0,80.0,4,0,6,Pass,0,0.07273123552209615,15.0,50.0,12.0
604556,7,28.571428571428573,200.0,1,54.85714285714285,18.98441896043453,28.0,82.0,5,0,6,Pass,0,0.3460701309910178,54.0,100.0,7.0
604731,2,12.5,25.0,1,73.0,11.0,62.0,84.0,4,0,5,Fail,0,0.1506849294426722,22.0,12.5,2.0
604752,11,9.090909090909092,100.0,1,84.72727272727273,10.462842557362949,70.0,100.0,0,0,1,Fail,0,0.12348848366160849,30.0,50.0,11.0
604916,6,30.0,180.0,1,57.66666666666666,21.257678351336697,23.0,85.0,5,0,4,Pass,0,0.3686302540353719,62.0,90.0,6.0
604917,7,28.571428571428573,200.0,1,84.28571428571429,14.279998856685486,53.0,98.0,5,0,6,Pass,0,0.16942371323869898,45.0,100.0,7.0
604919,2,11.25,22.5,1,86.0,1.0,85.0,87.0,5,0,6,Pass,0,0.011627906841535968,2.0,11.25,2.0
604921,2,5.5,11.0,1,57.0,1.0,56.0,58.0,5,0,6,Fail,0,0.017543859341335802,2.0,5.5,2.0
604923,2,7.25,14.5,2,76.0,14.0,62.0,90.0,1,0,2,Fail,0,0.1842105238919668,28.0,4.833333333333333,2.0
604932,3,8.333333333333334,25.0,1,57.0,11.31370849898476,41.0,65.0,5,0,6,Pass,0,0.19848611053506401,24.0,12.5,3.0
604939,9,0.0,0.0,1,75.77777777777777,17.42780522790315,42.0,100.0,5,0,6,Fail,0,0.22998569645345615,58.0,0.0,9.0
604942,2,5.5,11.0,1,33.0,23.0,10.0,56.0,3,0,5,Pass,0,0.6969696758494038,46.0,5.5,2.0
604951,9,7.111111111111111,64.0,1,90.44444444444444,9.405803304474803,78.0,100.0,1,0,2,Fail,0,0.10399536708146798,22.0,32.0,9.0
604966,1,5.0,5.0,1,90.0,0.0,90.0,90.0,5,0,5,Pass,0,0.0,0.0,2.5,1.0
604982,12,8.333333333333334,100.0,1,83.66666666666667,6.342099196813484,75.0,98.0,5,0,5,Pass,0,0.07580198152603389,23.0,50.0,12.0
605009,5,32.0,160.0,1,78.6,12.273548794053008,61.0,93.0,5,0,5,Pass,0,0.15615201829390574,32.0,80.0,5.0
605102,13,15.153846153846152,197.0,1,67.07692307692308,21.2619614785927,17.0,85.0,5,0,5,Pass,0,0.3169787787855286,68.0,98.5,13.0
605207,1,10.0,10.0,1,40.0,0.0,40.0,40.0,5,0,5,Pass,0,0.0,0.0,5.0,1.0
605246,14,14.285714285714286,200.0,1,89.92857142857143,10.046067359308076,58.0,100.0,5,0,6,Pass,0,0.11171162944110424,42.0,100.0,14.0
605255,11,9.090909090909092,100.0,1,90.45454545454544,9.18856637708602,75.0,100.0,4,0,4,Fail,0,0.10158213972918866,25.0,50.0,11.0
605309,5,20.0,100.0,1,67.8,7.025667228100119,59.0,80.0,0,0,1,Fail,0,0.1036234089155857,21.0,50.0,5.0
605327,5,20.0,100.0,1,68.0,4.47213595499958,63.0,75.0,2,0,3,Fail,0,0.06576670425342464,12.0,50.0,5.0
605390,2,12.5,25.0,1,67.0,3.0,64.0,70.0,5,0,5,Pass,0,0.044776118734684796,6.0,12.5,2.0
605438,9,22.22222222222222,200.0,1,50.0,23.24746103221692,10.0,94.0,5,0,6,Distinction,0,0.46494921134535416,84.0,100.0,9.0
605594,12,8.333333333333334,100.0,1,71.66666666666667,14.132311283800052,45.0,91.0,1,0,5,Fail,0,0.19719503841774436,46.0,50.0,12.0
605595,10,8.7,87.0,1,35.8,19.28107880799205,11.0,70.0,4,0,3,Fail,0,0.5385776052909064,59.0,43.5,10.0
605679,7,0.0,0.0,1,77.14285714285714,11.605769149479944,60.0,100.0,4,0,6,Pass,0,0.15044515369119174,40.0,0.0,7.0
605832,2,4.75,9.5,1,60.5,0.5,60.0,61.0,5,0,6,Pass,0,0.008264462673314666,1.0,4.75,2.0
605854,10,24.0,240.0,1,69.9,23.428401567328493,39.0,94.0,5,0,6,Fail,0,0.33517026083202045,55.0,120.0,10.0
605882,6,16.666666666666668,100.0,1,59.833333333333336,21.247875710814533,18.0,80.0,0,0,1,Withdrawn,0,0.3551176939670781,62.0,50.0,6.0
605916,5,20.0,100.0,1,60.6,25.405511213120665,20.0,100.0,5,0,6,Pass,0,0.41923285138428734,80.0,50.0,5.0
605930,8,0.0,0.0,1,74.375,14.017288432503628,55.0,100.0,5,0,6,Pass,0,0.18846774109628084,45.0,0.0,8.0
606063,12,8.333333333333334,100.0,1,79.83333333333333,6.853628398317361,70.0,93.0,0,0,1,Withdrawn,0,0.08584920641922532,23.0,50.0,12.0
606097,12,8.333333333333334,100.0,1,75.58333333333333,11.339152917607596,56.0,93.0,5,0,6,Pass,0,0.15002186682583105,37.0,50.0,12.0
606179,2,15.0,30.0,1,55.0,13.0,42.0,68.0,5,0,6,Distinction,0,0.2363636320661158,26.0,15.0,2.0
606194,4,25.0,100.0,1,71.0,10.977249200050077,57.0,86.0,5,0,5,Pass,0,0.1546091414850836,29.0,50.0,4.0
606229,3,0.0,0.0,1,78.33333333333333,15.456030825826174,65.0,100.0,5,0,6,Pass,0,0.19731102930019334,35.0,0.0,3.0
606355,5,20.0,100.0,1,44.0,19.308029417835478,14.0,66.0,4,0,4,Withdrawn,0,0.4388188404321963,52.0,50.0,5.0
606377,4,25.0,100.0,1,93.25,2.586020108197152,90.0,97.0,2,0,5,Pass,0,0.02773211882536229,7.0,50.0,4.0
606388,2,11.25,22.5,1,69.5,1.5,68.0,71.0,0,0,1,Withdrawn,0,0.021582733502406713,3.0,11.25,2.0
606410,10,8.2,82.0,1,72.8,16.345029825607536,52.0,100.0,5,0,6,Pass,0,0.22451963737758104,48.0,41.0,10.0
606412,2,11.5,23.0,1,66.0,9.0,57.0,75.0,2,0,6,Pass,0,0.13636363429752069,18.0,11.5,2.0
606414,5,20.0,100.0,1,87.6,8.452218643646175,75.0,100.0,5,0,6,Pass,0,0.09648651309542994,25.0,50.0,5.0
606420,8,15.0,120.0,2,60.375,15.483358001415583,25.0,81.0,5,0,6,Pass,0,0.256453130351345,56.0,40.0,8.0
606422,16,25.0,400.0,2,86.5,10.571187255932983,62.0,100.0,5,0,6,Pass,0,0.1222102558811876,38.0,133.33333333333334,16.0
606450,7,11.285714285714286,79.0,1,75.0,5.68205194324324,64.0,80.0,5,0,6,Distinction,0,0.07576069156643399,16.0,39.5,7.0
606458,2,15.0,30.0,1,40.0,1.0,39.0,41.0,5,0,5,Pass,0,0.024999999375000016,2.0,15.0,2.0
606465,5,8.6,43.0,1,62.2,16.12947612292476,40.0,80.0,4,0,5,Pass,0,0.2593163322123542,40.0,21.5,5.0
606546,7,0.0,0.0,1,71.42857142857143,28.499910490371438,10.0,100.0,5,0,5,Pass,0,0.39899874127921775,90.0,0.0,7.0
606562,7,6.428571428571429,45.0,1,81.71428571428571,16.79042487094769,61.0,100.0,5,0,6,Distinction,0,0.20547722492708612,39.0,22.5,7.0
606572,5,8.6,43.0,1,78.8,11.21427661510095,70.0,100.0,5,0,6,Pass,0,0.14231315320796697,30.0,21.5,5.0
606651,10,8.2,82.0,1,84.8,13.862178760930766,65.0,100.0,3,0,3,Fail,0,0.1634690872342179,35.0,41.0,10.0
606685,1,5.0,5.0,1,66.0,0.0,66.0,66.0,3,0,4,Pass,0,0.0,0.0,2.5,1.0
606697,5,25.0,125.0,1,86.6,9.911609354691096,70.0,100.0,5,0,6,Pass,0,0.11445276258935722,30.0,62.5,5.0
606736,2,3.0,6.0,1,77.5,2.5,75.0,80.0,0,0,1,Withdrawn,0,0.03225806409989595,5.0,3.0,2.0
606762,12,8.333333333333334,100.0,1,82.75,12.643344757882176,54.0,98.0,1,0,1,Fail,0,0.1527896629014201,44.0,50.0,12.0
606827,5,13.6,68.0,1,86.8,8.47112743381895,77.0,100.0,0,0,1,Withdrawn,0,0.09759363290582163,23.0,34.0,5.0
607097,5,20.0,100.0,1,63.8,5.30659966456864,54.0,70.0,5,0,6,Pass,0,0.083175542028105,16.0,50.0,5.0
607286,4,16.25,65.0,1,77.25,13.141061600951424,69.0,100.0,0,0,1,Withdrawn,0,0.17011082758369706,31.0,32.5,4.0
607300,2,4.5,9.0,1,38.0,12.0,26.0,50.0,4,0,5,Fail,0,0.31578946537396146,24.0,4.5,2.0
607309,12,8.333333333333334,100.0,1,83.5,8.760707733967617,67.0,99.0,1,0,2,Withdrawn,0,0.10491865424010735,32.0,50.0,12.0
607382,5,20.0,100.0,1,60.6,8.452218643646175,51.0,75.0,0,0,2,Fail,0,0.13947555287410268,24.0,50.0,5.0
607398,1,16.0,16.0,1,83.0,0.0,83.0,83.0,5,0,6,Fail,0,0.0,0.0,8.0,1.0
607493,4,25.0,100.0,1,89.25,3.031088913245537,85.0,93.0,5,0,6,Pass,0,0.033961780160042095,8.0,50.0,4.0
607642,7,28.571428571428573,200.0,1,90.14285714285714,7.6983963344614175,76.0,100.0,5,0,5,Pass,0,0.08540217708940522,24.0,100.0,7.0
607699,10,9.9,99.0,1,61.4,18.21647605877712,38.0,100.0,3,0,4,Fail,0,0.29668527299823855,62.0,49.5,10.0
607725,5,16.0,80.0,1,60.2,22.736754385795702,34.0,88.0,5,0,6,Pass,0,0.3776869436562917,54.0,40.0,5.0
607735,10,9.9,99.0,1,87.8,11.320777358467923,70.0,100.0,5,0,6,Pass,0,0.12893823723837913,30.0,49.5,10.0
607778,11,6.818181818181818,75.0,1,69.45454545454545,7.177789433873411,55.0,86.0,5,0,6,Pass,0,0.10334513434006681,31.0,37.5,11.0
607804,10,8.2,82.0,1,80.7,13.557654664432192,65.0,100.0,5,0,6,Pass,0,0.16800067529654916,35.0,41.0,10.0
607808,3,6.0,18.0,1,80.66666666666667,8.379870059984357,72.0,92.0,1,0,2,Fail,0,0.10388268540621907,20.0,9.0,3.0
607848,4,25.0,100.0,1,89.25,5.62916512459885,83.0,98.0,4,0,6,Withdrawn,0,0.06307187744007813,15.0,50.0,4.0
607887,14,16.928571428571427,237.0,1,46.71428571428572,14.655221260836754,20.0,73.0,5,0,6,Pass,0,0.3137203260850611,53.0,118.5,14.0
607889,11,9.090909090909092,100.0,1,84.45454545454545,13.459458562415817,60.0,100.0,5,0,6,Pass,0,0.15936925988537365,40.0,50.0,11.0
607892,11,9.090909090909092,100.0,1,68.72727272727273,20.889714341973573,42.0,100.0,5,0,6,Distinction,0,0.3039508656326055,58.0,50.0,11.0
607909,7,28.571428571428573,200.0,1,85.28571428571429,7.165677830848257,74.0,93.0,5,0,6,Distinction,0,0.084019672073367,19.0,100.0,7.0
607914,14,5.357142857142857,75.0,1,76.71428571428571,11.048132171991607,47.0,93.0,5,0,6,Pass,0,0.14401661861419912,46.0,37.5,14.0
607937,3,16.666666666666668,50.0,1,80.0,10.198039027185567,66.0,90.0,5,0,6,Pass,0,0.12747548624637603,24.0,25.0,3.0
608000,3,8.333333333333334,25.0,1,77.0,20.83266665599966,48.0,96.0,5,0,6,Pass,0,0.2705541089018903,48.0,12.5,3.0
608041,7,28.571428571428573,200.0,1,70.14285714285714,18.16140783898312,29.0,85.0,5,0,5,Pass,0,0.2589202709988594,56.0,100.0,7.0
608047,9,28.88888888888889,260.0,2,80.33333333333333,14.306175822583288,47.0,94.0,5,0,6,Pass,0,0.17808517399790186,47.0,86.66666666666667,9.0
608264,6,16.666666666666668,100.0,1,83.0,8.205689083394116,70.0,94.0,5,0,6,Pass,0,0.09886372270518547,24.0,50.0,6.0
608419,13,15.153846153846152,197.0,1,81.46153846153847,12.941378981423442,53.0,97.0,5,0,6,Pass,0,0.15886489583877347,44.0,98.5,13.0
608497,10,8.2,82.0,1,83.9,13.626811806141596,66.0,100.0,1,0,2,Withdrawn,0,0.16241730207061136,34.0,41.0,10.0
608564,13,14.23076923076923,185.0,1,76.23076923076923,9.82268838458147,58.0,88.0,3,0,3,Fail,0,0.128854639076134,30.0,92.5,13.0
608578,12,8.333333333333334,100.0,1,76.91666666666667,9.14201229975594,53.0,90.0,5,0,6,Pass,0,0.11885606302361704,37.0,50.0,12.0
608623,1,12.5,12.5,1,82.0,0.0,82.0,82.0,5,0,6,Pass,0,0.0,0.0,6.25,1.0
608647,11,9.090909090909092,100.0,1,87.36363636363636,8.32600228498568,76.0,100.0,5,0,6,Pass,0,0.09530283463736869,24.0,50.0,11.0
608719,6,7.333333333333333,44.0,1,60.833333333333336,8.87724932372385,54.0,80.0,0,0,1,Withdrawn,0,0.14592738374459946,26.0,22.0,6.0
608738,12,23.33333333333333,280.0,1,74.5,11.003787226829376,61.0,91.0,5,0,5,Fail,0,0.14770183998828906,30.0,140.0,12.0
608766,7,28.571428571428573,200.0,1,74.0,19.66868431942368,46.0,94.0,5,0,6,Pass,0,0.26579302775176555,48.0,100.0,7.0
608939,7,28.571428571428573,200.0,1,62.142857142857146,7.9359682356178,51.0,73.0,0,0,1,Fail,0,0.1277052339204321,22.0,100.0,7.0
608942,8,18.75,150.0,1,68.625,11.46666363856549,54.0,80.0,1,0,1,Withdrawn,0,0.16709163528559354,26.0,75.0,8.0
609010,11,9.090909090909092,100.0,1,82.45454545454545,13.316863105671944,65.0,100.0,5,0,5,Pass,0,0.16150550428426774,35.0,50.0,11.0
609046,7,22.285714285714285,156.0,1,69.42857142857143,21.097441570397265,32.0,100.0,5,0,6,Pass,0,0.3038726108347172,68.0,78.0,7.0
609047,12,8.333333333333334,100.0,1,69.75,13.323694432601393,43.0,89.0,5,0,5,Fail,0,0.19102070597248297,46.0,50.0,12.0
609193,11,9.090909090909092,100.0,1,81.54545454545455,12.637344631640106,60.0,100.0,0,0,1,Withdrawn,0,0.1549730091898975,40.0,50.0,11.0
609230,14,14.285714285714286,200.0,1,81.07142857142857,10.429794448832531,49.0,94.0,0,0,1,Withdrawn,0,0.12864944535908654,45.0,100.0,14.0
609307,8,9.375,75.0,1,74.375,12.883492344857432,52.0,88.0,4,0,6,Pass,0,0.17322342415642364,36.0,37.5,8.0
609422,5,20.0,100.0,1,82.2,2.4819347291981706,79.0,85.0,4,0,5,Withdrawn,0,0.030193852785940604,6.0,50.0,5.0
609510,3,24.0,72.0,1,79.66666666666667,4.98887651569859,73.0,85.0,2,0,3,Fail,0,0.0626218801641428,12.0,36.0,3.0
609679,6,11.166666666666666,67.0,2,59.66666666666666,21.116081286282476,22.0,86.0,4,0,5,Pass,0,0.3539007977494137,64.0,22.333333333333332,6.0
609704,5,27.8,139.0,1,38.0,16.87601848778319,16.0,56.0,5,0,6,Pass,0,0.4441057379915119,40.0,69.5,5.0
609764,13,23.07692307692308,300.0,2,57.76923076923077,20.019812671658144,24.0,89.0,1,0,2,Fail,0,0.346548016280202,65.0,100.0,13.0
609804,7,28.571428571428573,200.0,1,44.285714285714285,15.424602664151152,30.0,75.0,3,0,6,Fail,0,0.34829747164830893,45.0,100.0,7.0
609811,3,13.333333333333334,40.0,1,81.33333333333333,2.054804667656327,79.0,84.0,5,0,6,Distinction,0,0.0252639915048238,5.0,20.0,3.0
609812,1,10.0,10.0,1,63.0,0.0,63.0,63.0,5,0,6,Pass,0,0.0,0.0,5.0,1.0
609815,12,8.333333333333334,100.0,1,88.83333333333333,4.65176191231762,81.0,96.0,5,0,6,Pass,0,0.052365049080141515,15.0,50.0,12.0
609817,11,6.818181818181818,75.0,1,69.63636363636364,15.645346257086551,40.0,89.0,3,0,5,Pass,0,0.22467207096156563,49.0,37.5,11.0
609850,4,5.875,23.5,1,52.25,14.13108276106258,33.0,69.0,0,0,2,Fail,0,0.2704513395332295,36.0,11.75,4.0
609864,12,8.333333333333334,100.0,1,77.41666666666667,8.65504027848642,58.0,89.0,4,0,6,Pass,0,0.1117981506999561,31.0,50.0,12.0
609871,12,8.333333333333334,100.0,1,77.83333333333333,12.48220956223519,48.0,94.0,3,0,5,Pass,0,0.1603709987391545,46.0,50.0,12.0
609873,7,28.571428571428573,200.0,1,67.85714285714286,12.551932935136456,45.0,82.0,0,0,2,Withdrawn,0,0.1849758510549984,37.0,100.0,7.0
609887,14,7.142857142857143,100.0,2,82.57142857142857,16.016573049341666,58.0,100.0,1,0,1,Fail,0,0.19397233561865973,42.0,33.333333333333336,14.0
610032,8,7.125,57.0,1,83.375,6.9630722386027255,70.0,90.0,5,0,6,Distinction,0,0.08351510830689796,20.0,28.5,8.0
610059,11,9.090909090909092,100.0,1,81.9090909090909,15.03604484657116,40.0,100.0,5,0,5,Pass,0,0.1835699126448543,60.0,50.0,11.0
610260,7,10.714285714285714,75.0,1,92.71428571428572,4.681705602335411,85.0,99.0,5,0,6,Pass,0,0.0504960537178359,14.0,37.5,7.0
610362,1,12.5,12.5,1,84.0,0.0,84.0,84.0,5,0,6,Pass,0,0.0,0.0,6.25,1.0
610423,11,9.090909090909092,100.0,1,74.45454545454545,23.062616883620574,14.0,100.0,3,0,3,Fail,0,0.3097543129579107,86.0,50.0,11.0
610428,9,0.0,0.0,1,68.66666666666667,17.53726191728787,40.0,100.0,3,0,6,Pass,0,0.2553970144935562,60.0,0.0,9.0
