id_student,kuz_assess_count,kuz_weight_mean,kuz_weight_sum,kuz_modules_nunique,kuz_score_mean,kuz_score_std,kuz_score_min,kuz_score_max,kuz_type_cma,kuz_type_exam,kuz_type_tma,final_result,kuz_duration_days
694554,5,20.0,100.0,1,32.4,16.01998751560063,1.0,45.0,0,0,2,Withdrawn,0
694561,4,6.25,25.0,1,71.5,21.453437952924933,40.0,100.0,0,0,5,Pass,0
694576,10,9.9,99.0,1,80.3,18.210161998181125,41.0,100.0,0,0,5,Fail,0
694616,5,20.0,100.0,1,81.6,11.499565209172042,69.0,100.0,0,0,3,Withdrawn,0
694706,11,9.090909090909092,100.0,1,71.72727272727273,12.757107887483455,50.0,100.0,0,0,5,Pass,0
694792,9,9.0,81.0,1,78.33333333333333,26.507860469428056,13.0,100.0,0,0,5,Pass,0
694823,12,8.333333333333334,100.0,1,89.66666666666667,7.961713941664124,73.0,100.0,0,0,5,Pass,0
694857,10,8.2,82.0,1,73.4,17.408044117591157,41.0,100.0,0,0,2,Fail,0
694974,1,0.0,0.0,1,100.0,0.0,100.0,100.0,0,0,3,Withdrawn,0
694981,2,7.5,15.0,1,67.5,2.5,65.0,70.0,0,0,5,Pass,0
694983,3,13.333333333333334,40.0,1,49.0,15.121728296285006,28.0,63.0,0,0,5,Pass,0
695001,12,8.333333333333334,100.0,1,78.5,10.67317509772358,55.0,92.0,0,0,5,Pass,0
695014,11,0.9090909090909092,10.0,2,74.45454545454545,29.00897552753328,1.0,100.0,0,0,5,Pass,0
695021,11,9.090909090909092,100.0,1,84.72727272727273,11.717049807794924,61.0,100.0,0,0,5,Pass,0
695027,12,8.333333333333334,100.0,1,83.0,8.396427811873334,67.0,98.0,0,0,5,Pass,0
695031,2,4.5,9.0,1,41.5,1.5,40.0,43.0,0,0,5,Pass,0
695044,10,18.5,185.0,2,56.0,21.033306920215857,30.0,82.0,0,0,5,Pass,0
695047,1,10.0,10.0,1,41.0,0.0,41.0,41.0,0,0,5,Pass,0
695049,11,9.090909090909092,100.0,1,75.81818181818181,10.91969181897949,60.0,100.0,0,0,5,Pass,0
695054,11,9.090909090909092,100.0,1,75.18181818181819,14.490236097067582,55.0,100.0,0,0,5,Distinction,0
695070,12,9.75,117.0,1,66.66666666666667,10.77290840746154,48.0,78.0,0,0,5,Pass,0
695075,4,25.0,100.0,1,94.25,4.264680527307995,90.0,99.0,0,0,5,Pass,0
695084,2,11.5,23.0,1,63.5,3.5,60.0,67.0,0,0,5,Pass,0
695144,15,6.666666666666667,100.0,1,81.4,9.721453937897696,60.0,92.0,0,0,5,Pass,0
695148,11,9.090909090909092,100.0,1,84.63636363636364,14.2845926360138,68.0,100.0,0,0,5,Pass,0
695186,1,12.5,12.5,1,72.0,0.0,72.0,72.0,0,0,1,Fail,0
695205,1,12.5,12.5,1,90.0,0.0,90.0,90.0,0,0,5,Distinction,0
695235,12,8.333333333333334,100.0,1,63.25,5.804093383121949,55.0,76.0,0,0,5,Pass,0
695247,12,8.333333333333334,100.0,1,68.41666666666667,8.674275506090153,54.0,83.0,0,0,5,Distinction,0
695256,9,16.444444444444443,148.0,2,70.88888888888889,15.75820382068721,50.0,90.0,0,0,5,Pass,0
695259,11,2.727272727272727,30.0,2,79.0909090909091,29.438547844171147,1.0,100.0,0,0,5,Pass,0
695278,11,9.090909090909092,100.0,1,85.72727272727273,11.87120970393122,60.0,100.0,0,0,5,Pass,0
695298,4,25.0,100.0,1,92.0,4.358898943540673,87.0,99.0,0,0,3,Withdrawn,0
695405,11,9.090909090909092,100.0,1,94.63636363636364,5.174636171184623,88.0,100.0,0,0,3,Fail,0
695434,1,0.0,0.0,1,64.0,0.0,64.0,64.0,0,0,5,Fail,0
695461,3,13.333333333333334,40.0,1,41.0,21.22891110412088,25.0,71.0,0,0,3,Withdrawn,0
695475,12,8.333333333333334,100.0,1,87.5,4.481443219916253,82.0,96.0,0,0,5,Distinction,0
695484,12,14.916666666666666,179.0,1,61.0,14.171567779654206,39.0,81.0,0,0,5,Pass,0
695510,1,10.0,10.0,1,89.0,0.0,89.0,89.0,0,0,5,Pass,0
695516,4,25.0,100.0,1,85.75,7.595228765481656,73.0,92.0,0,0,2,Withdrawn,0
695528,12,8.333333333333334,100.0,1,61.833333333333336,10.730279068546585,42.0,83.0,0,0,2,Withdrawn,0
695535,12,8.333333333333334,100.0,1,77.08333333333333,10.935098942802886,60.0,93.0,0,0,5,Pass,0
695613,11,9.090909090909092,100.0,1,64.81818181818181,15.636892168657266,46.0,100.0,0,0,5,Pass,0
695631,12,8.333333333333334,100.0,1,80.83333333333333,7.635807459303537,71.0,93.0,0,0,5,Pass,0
695941,4,9.75,39.0,1,75.0,10.8397416943394,63.0,89.0,0,0,1,Withdrawn,0
695972,12,8.333333333333334,100.0,1,76.83333333333333,7.787097590815779,66.0,90.0,0,0,5,Pass,0
695981,14,14.285714285714286,200.0,1,93.21428571428572,5.226014206811527,81.0,100.0,0,0,1,Withdrawn,0
696007,6,30.0,180.0,1,74.33333333333333,10.257788368952744,59.0,89.0,0,0,5,Pass,0
696152,4,15.0,60.0,1,82.75,9.98436277385793,70.0,93.0,0,0,5,Pass,0
696203,3,13.333333333333334,40.0,1,29.666666666666668,16.35712552851373,9.0,49.0,0,0,5,Pass,0
696301,11,9.090909090909092,100.0,1,93.36363636363636,7.16395938358019,79.0,100.0,0,0,5,Pass,0
696316,10,8.2,82.0,1,95.7,4.920365840057015,87.0,100.0,0,0,3,Withdrawn,0
696348,11,6.818181818181818,75.0,1,73.9090909090909,9.36584263504693,58.0,88.0,0,0,2,Fail,0
696440,6,11.666666666666666,70.0,1,62.833333333333336,17.582345943840625,39.0,89.0,0,0,5,Pass,0
696595,1,5.0,5.0,1,77.0,0.0,77.0,77.0,0,0,1,Withdrawn,0
696616,1,5.0,5.0,1,77.0,0.0,77.0,77.0,0,0,5,Pass,0
696684,1,12.5,12.5,1,62.0,0.0,62.0,62.0,0,0,5,Pass,0
696692,2,22.0,44.0,1,71.0,7.0,64.0,78.0,0,0,2,Withdrawn,0
696716,10,8.6,86.0,1,84.6,13.499629624548966,63.0,100.0,0,0,1,Withdrawn,0
696724,1,12.5,12.5,1,92.0,0.0,92.0,92.0,0,0,5,Pass,0
696803,1,2.0,2.0,1,44.0,0.0,44.0,44.0,0,0,3,Withdrawn,0
696804,18,17.22222222222222,310.0,2,73.61111111111111,18.11426352932618,39.0,94.0,0,0,5,Pass,0
696844,4,6.25,25.0,1,86.25,8.073877630977572,80.0,100.0,0,0,5,Pass,0
696850,10,8.2,82.0,1,81.6,13.915459029439164,60.0,100.0,0,0,5,Distinction,0
696890,2,12.5,25.0,1,69.0,1.0,68.0,70.0,0,0,1,Withdrawn,0
697119,11,9.090909090909092,100.0,1,78.72727272727273,14.110543505355452,59.0,100.0,0,0,1,Withdrawn,0
697136,5,5.1,25.5,1,86.0,9.69535971483266,75.0,100.0,0,0,1,Withdrawn,0
697345,3,10.0,30.0,1,43.333333333333336,29.93697082575694,1.0,65.0,0,0,3,Fail,0
697417,9,0.0,0.0,1,89.66666666666667,12.727922061357855,60.0,100.0,0,0,5,Pass,0
697428,5,20.0,100.0,1,66.6,7.499333303701068,57.0,76.0,0,0,4,Fail,0
697525,1,2.0,2.0,1,57.0,0.0,57.0,57.0,0,0,2,Fail,0
697542,5,25.0,125.0,1,77.4,5.3516352641038605,70.0,83.0,0,0,2,Fail,0
697561,1,5.0,5.0,1,59.0,0.0,59.0,59.0,0,0,5,Fail,0
697562,4,25.0,100.0,1,88.75,5.5396299515400855,80.0,94.0,0,0,5,Pass,0
697574,8,22.25,178.0,1,60.875,21.15087173144407,30.0,92.0,0,0,5,Pass,0
697578,11,9.090909090909092,100.0,1,84.27272727272727,14.548295177167104,67.0,100.0,0,0,5,Distinction,0
697649,3,10.0,30.0,1,71.66666666666667,20.038851153585515,57.0,100.0,0,0,5,Pass,0
697653,7,28.571428571428573,200.0,1,83.85714285714286,16.625527458258464,50.0,100.0,0,0,4,Withdrawn,0
697754,11,9.090909090909092,100.0,1,81.72727272727273,11.87886518218508,67.0,100.0,0,0,5,Distinction,0
697857,3,10.0,30.0,1,85.66666666666667,13.81625451737514,67.0,100.0,0,0,5,Pass,0
697893,7,28.571428571428573,200.0,1,74.14285714285714,9.28021815366384,64.0,90.0,0,0,1,Withdrawn,0
697909,6,8.333333333333334,50.0,1,79.33333333333333,8.975274678557506,67.0,90.0,0,0,2,Withdrawn,0
697912,10,5.0,50.0,1,48.3,12.915494570476191,25.0,74.0,0,0,1,Fail,0
697959,11,9.090909090909092,100.0,1,68.45454545454545,19.68092586681853,20.0,100.0,0,0,5,Pass,0
697960,1,5.0,5.0,1,43.0,0.0,43.0,43.0,0,0,5,Pass,0
697964,12,15.916666666666666,191.0,1,61.833333333333336,9.872802146413257,46.0,77.0,0,0,5,Distinction,0
698010,11,9.090909090909092,100.0,1,92.72727272727272,6.756692427658925,85.0,100.0,0,0,4,Fail,0
698170,1,1.0,1.0,1,80.0,0.0,80.0,80.0,0,0,5,Distinction,0
698180,9,8.555555555555555,77.0,1,80.11111111111111,15.487948321513615,58.0,100.0,0,0,5,Pass,0
698198,6,29.166666666666668,175.0,1,79.83333333333333,12.44208807055936,60.0,94.0,0,0,3,Fail,0
698199,4,25.0,100.0,1,89.75,1.4790199457749045,88.0,92.0,0,0,5,Pass,0
698200,4,12.5,50.0,1,62.5,16.977926846349646,35.0,80.0,0,0,2,Fail,0
698201,8,10.0,80.0,1,69.875,17.786494173951198,54.0,100.0,0,0,5,Pass,0
698203,7,10.714285714285714,75.0,1,71.57142857142857,9.955000794391054,56.0,89.0,0,0,5,Pass,0
698204,9,0.0,0.0,1,93.33333333333331,9.7182531580755,75.0,100.0,0,0,5,Pass,0
698205,11,9.090909090909092,100.0,1,77.72727272727273,9.076351981344498,60.0,90.0,0,0,2,Withdrawn,0
698206,11,9.090909090909092,100.0,1,67.27272727272727,9.381712472977409,55.0,80.0,0,0,5,Pass,0
698207,1,5.0,5.0,1,78.0,0.0,78.0,78.0,0,0,5,Distinction,0
698208,6,18.5,111.0,2,52.66666666666666,28.82514334550461,8.0,83.0,0,0,4,Fail,0
698256,5,12.5,62.5,1,57.6,10.983624174196786,42.0,75.0,0,0,5,Distinction,0
698345,1,10.0,10.0,1,47.0,0.0,47.0,47.0,0,0,5,Pass,0
698357,4,5.625,22.5,1,54.5,14.326548781894402,40.0,78.0,0,0,3,Withdrawn,0
698362,10,9.9,99.0,1,75.3,20.040209579742424,34.0,100.0,0,0,5,Distinction,0
698369,5,8.6,43.0,1,76.2,13.059862173851606,64.0,100.0,0,0,5,Distinction,0
698420,4,15.0,60.0,1,58.5,28.394541729001368,12.0,89.0,0,0,5,Distinction,0
698432,9,9.0,81.0,1,84.77777777777777,15.06856756281306,64.0,100.0,0,0,3,Withdrawn,0
698463,6,29.5,177.0,1,86.0,8.925618559330589,67.0,95.0,0,0,5,Distinction,0
698471,5,20.0,100.0,1,83.6,13.87948125831798,58.0,100.0,0,0,5,Distinction,0
698494,11,9.090909090909092,100.0,1,69.72727272727273,13.837307338502145,52.0,100.0,0,0,5,Pass,0
698507,12,8.333333333333334,100.0,1,85.58333333333333,8.159435574161297,72.0,97.0,0,0,5,Distinction,0
698509,12,8.333333333333334,100.0,1,87.16666666666667,8.070866675202163,72.0,100.0,0,0,5,Distinction,0
699007,2,12.5,25.0,1,66.0,14.0,52.0,80.0,0,0,5,Distinction,0
699153,4,13.75,55.0,2,70.0,18.81488772222678,50.0,98.0,0,0,5,Pass,0
699435,8,7.125,57.0,1,49.75,22.681214694103137,8.0,80.0,0,0,5,Pass,0
699436,5,10.0,50.0,1,82.0,11.815244390193545,64.0,94.0,0,0,5,Distinction,0
699437,14,14.285714285714286,200.0,1,86.35714285714286,5.6771112228610345,76.0,93.0,0,0,5,Pass,0
699488,5,5.0,25.0,1,61.8,8.930845424706442,47.0,72.0,0,0,5,Distinction,0
699498,14,14.285714285714286,200.0,1,70.64285714285714,17.73055128809005,30.0,97.0,0,0,5,Pass,0
699503,1,12.5,12.5,1,68.0,0.0,68.0,68.0,0,0,5,Pass,0
699651,12,8.333333333333334,100.0,1,70.66666666666667,15.4236470683457,34.0,88.0,0,0,5,Distinction,0
699656,2,3.0,6.0,1,41.0,1.0,40.0,42.0,0,0,5,Distinction,0
700079,10,8.2,82.0,1,88.8,12.19672087079146,60.0,100.0,0,0,5,Distinction,0
700086,9,5.555555555555555,50.0,1,53.66666666666666,12.24744871391589,29.0,70.0,0,0,5,Pass,0
700441,8,22.25,178.0,1,83.375,13.152352451177697,63.0,100.0,0,0,5,Pass,0
700458,7,28.571428571428573,200.0,1,84.71428571428571,12.657175104763825,62.0,99.0,0,0,1,Fail,0
700815,9,0.0,0.0,1,86.11111111111111,9.938079899999066,75.0,100.0,0,0,4,Fail,0
700820,14,7.142857142857143,100.0,2,80.35714285714286,17.157285594743467,48.0,100.0,0,0,5,Distinction,0
1118432,2,12.0,24.0,1,33.5,6.5,27.0,40.0,0,0,5,Distinction,0
1419671,5,20.0,100.0,1,74.4,16.280049139974977,56.0,100.0,0,0,1,Fail,0
1432518,7,8.285714285714286,58.0,1,84.57142857142857,14.965265907208911,61.0,100.0,0,0,3,Fail,0
1453140,12,8.333333333333334,100.0,1,74.58333333333333,9.151123185465025,62.0,93.0,0,0,3,Withdrawn,0
1486048,11,9.090909090909092,100.0,1,85.9090909090909,13.097220700692372,71.0,100.0,0,0,3,Withdrawn,0
1526770,11,6.818181818181818,75.0,1,79.63636363636364,8.282212344676632,66.0,96.0,0,0,5,Distinction,0
1533277,9,0.0,0.0,1,78.66666666666667,16.72655905372584,58.0,100.0,0,0,5,Pass,0
1536122,12,8.333333333333334,100.0,1,87.91666666666667,7.1816703411455,76.0,98.0,0,0,5,Distinction,0
1547646,7,3.571428571428572,25.0,1,69.57142857142857,10.701897600187454,50.0,83.0,0,0,5,Distinction,0
1563696,1,10.0,10.0,1,69.0,0.0,69.0,69.0,0,0,5,Pass,0
1564706,10,0.5,5.0,2,80.5,16.80029761641144,60.0,100.0,0,0,5,Pass,0
1585768,9,9.0,81.0,1,73.11111111111111,6.226189211609733,60.0,80.0,0,0,3,Fail,0
1623795,3,8.333333333333334,25.0,1,88.0,1.632993161855452,86.0,90.0,0,0,5,Distinction,0
1656979,3,24.0,72.0,1,86.66666666666667,6.236095644623237,80.0,95.0,0,0,5,Distinction,0
1664280,12,8.333333333333334,100.0,1,88.66666666666667,7.845734863959881,72.0,99.0,0,0,5,Pass,0
1723749,12,8.333333333333334,100.0,1,76.0,6.48074069840786,62.0,83.0,0,0,5,Pass,0
1732956,11,9.090909090909092,100.0,1,68.63636363636364,12.542819222550676,55.0,100.0,0,0,5,Pass,0
1733023,9,8.666666666666666,78.0,1,58.66666666666666,22.617593938249836,9.0,85.0,0,0,5,Distinction,0
1752834,1,2.0,2.0,1,33.0,0.0,33.0,33.0,0,0,5,Pass,0
1757561,4,25.0,100.0,1,87.0,5.70087712549569,80.0,94.0,0,0,3,Fail,0
1784816,1,7.5,7.5,1,34.0,0.0,34.0,34.0,0,0,5,Pass,0
1813493,7,28.571428571428573,200.0,1,67.42857142857143,9.271417565478826,51.0,83.0,0,0,4,Fail,0
1832218,3,0.0,0.0,1,87.33333333333333,11.58543146465518,72.0,100.0,0,0,5,Pass,0
1835389,10,8.2,82.0,1,75.8,16.53964933122828,40.0,100.0,0,0,5,Pass,0
1843123,10,8.2,82.0,1,82.3,13.68247053715081,60.0,100.0,0,0,5,Pass,0
1874935,1,10.0,10.0,1,26.0,0.0,26.0,26.0,0,0,5,Distinction,0
1891028,4,12.5,50.0,1,77.75,13.083864108129523,59.0,96.0,0,0,2,Fail,0
1903095,1,5.0,5.0,1,62.0,0.0,62.0,62.0,0,0,5,Pass,0
1926542,6,8.333333333333334,50.0,1,59.0,13.503086067019396,42.0,80.0,0,0,5,Pass,0
1928536,3,6.0,18.0,1,82.33333333333333,7.408703590297621,72.0,89.0,0,0,4,Withdrawn,0
1937822,1,5.0,5.0,1,40.0,0.0,40.0,40.0,0,0,5,Distinction,0
1972832,5,32.0,160.0,1,74.8,7.440430095095309,62.0,82.0,0,0,5,Distinction,0
1989014,12,8.333333333333334,100.0,1,83.33333333333333,12.743189902410188,44.0,98.0,0,0,5,Pass,0
2009239,12,8.333333333333334,100.0,1,91.75,3.6543353248801167,86.0,98.0,0,0,5,Pass,0
2035574,3,6.0,18.0,1,87.0,4.242640687119285,81.0,90.0,0,0,5,Pass,0
2045569,11,9.090909090909092,100.0,1,87.63636363636364,9.744674324262991,75.0,100.0,0,0,1,Withdrawn,0
2049740,11,9.090909090909092,100.0,1,88.9090909090909,11.642044068059729,63.0,100.0,0,0,2,Fail,0
2091096,9,22.22222222222222,200.0,1,50.66666666666666,11.79453734196942,34.0,69.0,0,0,5,Pass,0
2091193,8,12.125,97.0,1,72.625,11.746675061480165,60.0,100.0,0,0,5,Pass,0
2103305,9,22.22222222222222,200.0,1,61.44444444444444,20.30386449866741,25.0,94.0,0,0,2,Withdrawn,0
2115250,12,8.333333333333334,100.0,1,84.5,6.116916434500857,75.0,96.0,0,0,5,Distinction,0
2149487,12,8.333333333333334,100.0,1,69.25,14.78245018030953,44.0,86.0,0,0,5,Pass,0
2172163,10,8.2,82.0,1,66.6,11.038115781237302,50.0,80.0,0,0,5,Pass,0
2177423,12,14.916666666666666,179.0,1,77.66666666666667,19.49073854139162,34.0,100.0,0,0,1,Withdrawn,0
2187308,17,16.88235294117647,287.0,1,56.11764705882353,20.061324667250773,21.0,92.0,0,0,5,Pass,0
2192113,1,5.0,5.0,1,50.0,0.0,50.0,50.0,0,0,1,Withdrawn,0
2207474,7,6.0,42.0,1,58.285714285714285,16.507264943604902,36.0,92.0,0,0,5,Pass,0
2213814,12,8.333333333333334,100.0,1,90.5,4.13319892254575,85.0,100.0,0,0,2,Withdrawn,0
2216682,8,10.0,80.0,1,47.625,16.491948793274858,20.0,80.0,0,0,5,Pass,0
2216778,9,22.22222222222222,200.0,1,97.44444444444444,2.793290019994783,92.0,100.0,0,0,5,Pass,0
2227568,14,14.285714285714286,200.0,1,78.0,13.223355960464154,42.0,95.0,0,0,5,Distinction,0
2228010,8,11.625,93.0,1,65.25,9.57535900110278,51.0,80.0,0,0,5,Pass,0
2228601,12,8.333333333333334,100.0,1,83.0,6.757711644237757,64.0,92.0,0,0,5,Distinction,0
2232976,1,0.0,0.0,1,35.0,0.0,35.0,35.0,0,0,3,Withdrawn,0
2237567,12,8.333333333333334,100.0,1,68.16666666666667,11.305111921407748,44.0,86.0,0,0,5,Withdrawn,0
2242067,3,13.333333333333334,40.0,1,72.66666666666667,2.624669291337272,69.0,75.0,0,0,5,Pass,0
2248243,1,9.0,9.0,1,84.0,0.0,84.0,84.0,0,0,5,Pass,0
2251500,11,9.090909090909092,100.0,1,91.9090909090909,7.739562419561001,82.0,100.0,0,0,5,Fail,0
2264569,6,16.666666666666668,100.0,1,66.0,2.828427124746191,62.0,68.0,0,0,1,Withdrawn,0
2269561,1,0.0,0.0,1,62.0,0.0,62.0,62.0,0,0,4,Fail,0
2276854,9,22.22222222222222,200.0,1,41.11111111111112,18.30873771026309,10.0,69.0,0,0,1,Withdrawn,0
2278390,11,9.090909090909092,100.0,1,55.72727272727273,13.396681468937194,40.0,80.0,0,0,5,Fail,0
2281286,4,13.125,52.5,1,62.75,19.536824204563032,44.0,92.0,0,0,5,Pass,0
2296716,6,30.0,180.0,1,83.33333333333333,5.527707983925665,76.0,90.0,0,0,1,Fail,0
2299745,18,13.72222222222222,247.0,2,79.05555555555556,9.21636360093781,62.0,98.0,0,0,2,Fail,0
2318161,14,14.285714285714286,200.0,1,69.92857142857143,16.739449921472012,23.0,92.0,0,0,5,Pass,0
2321660,6,17.5,105.0,1,67.83333333333333,17.40130901844903,46.0,100.0,0,0,5,Pass,0
2333415,5,20.0,100.0,1,73.0,3.0331501776206204,68.0,77.0,0,0,5,Pass,0
2346145,2,11.5,23.0,1,70.0,2.0,68.0,72.0,0,0,5,Pass,0
2353764,9,8.333333333333334,75.0,1,76.44444444444444,21.119296658696392,29.0,94.0,0,0,5,Pass,0
2363168,1,10.0,10.0,1,41.0,0.0,41.0,41.0,0,0,5,Pass,0
2375759,9,9.0,81.0,1,75.77777777777777,14.725471339581611,58.0,100.0,0,0,5,Distinction,0
2385665,2,12.5,25.0,1,67.0,19.0,48.0,86.0,0,0,5,Pass,0
2386867,5,16.0,80.0,1,36.2,10.833282051160673,23.0,54.0,0,0,2,Withdrawn,0
2394741,8,0.0,0.0,1,80.625,14.238482187368149,60.0,100.0,0,0,2,Fail,0
2399380,11,9.090909090909092,100.0,1,82.36363636363636,17.905168005978446,50.0,100.0,0,0,1,Withdrawn,0
2401304,14,14.285714285714286,200.0,1,82.78571428571429,12.001062878098828,56.0,97.0,0,0,5,Pass,0
2407594,7,8.857142857142858,62.0,1,68.28571428571429,22.9079791820248,45.0,100.0,0,0,5,Pass,0
2410544,11,9.090909090909092,100.0,1,84.0,13.066264681509889,62.0,100.0,0,0,5,Pass,0
2414945,9,0.0,0.0,1,95.0,8.16496580927726,75.0,100.0,0,0,3,Fail,0
2423078,4,12.5,50.0,1,64.0,6.0,58.0,74.0,0,0,2,Withdrawn,0
2426442,14,14.285714285714286,200.0,1,56.35714285714285,12.601627688840964,40.0,83.0,0,0,2,Withdrawn,0
2426864,12,8.333333333333334,100.0,1,86.08333333333333,4.590902840279775,79.0,93.0,0,0,5,Pass,0
2428341,12,8.333333333333334,100.0,1,71.0,10.778064142816492,51.0,93.0,0,0,5,Pass,0
2432551,11,9.090909090909092,100.0,1,94.9090909090909,5.264884449298277,85.0,100.0,0,0,4,Fail,0
2436711,12,8.333333333333334,100.0,1,54.16666666666666,12.726830800408331,34.0,82.0,0,0,5,Pass,0
2444705,11,9.090909090909092,100.0,1,71.0,19.08354836454212,52.0,100.0,0,0,5,Pass,0
2446694,1,10.0,10.0,1,37.0,0.0,37.0,37.0,0,0,2,Fail,0
2448699,4,25.0,100.0,1,87.0,6.708203932499369,78.0,96.0,0,0,2,Fail,0
2449399,12,8.333333333333334,100.0,1,75.16666666666667,7.092640943651071,60.0,86.0,0,0,5,Pass,0
2462576,5,25.0,125.0,1,91.4,5.2,85.0,100.0,0,0,5,Pass,0
2464901,9,0.0,0.0,1,87.22222222222223,12.27262335243029,60.0,100.0,0,0,1,Withdrawn,0
2475591,1,10.0,10.0,1,86.0,0.0,86.0,86.0,0,0,5,Pass,0
2486159,9,7.111111111111111,64.0,1,81.33333333333333,19.510680835549195,40.0,100.0,0,0,5,Pass,0
2487430,11,9.090909090909092,100.0,1,86.36363636363636,11.05583126493335,63.0,100.0,0,0,5,Pass,0
2487573,14,14.285714285714286,200.0,1,81.42857142857143,8.508099382473198,60.0,94.0,0,0,5,Pass,0
2494258,12,8.333333333333334,100.0,1,83.66666666666667,6.724747000610671,68.0,93.0,0,0,5,Withdrawn,0
2497189,7,8.857142857142858,62.0,1,80.71428571428571,12.858730060760674,68.0,100.0,0,0,1,Withdrawn,0
2497624,1,2.0,2.0,1,33.0,0.0,33.0,33.0,0,0,5,Pass,0
2511519,9,22.22222222222222,200.0,1,94.88888888888889,4.72450925010429,85.0,100.0,0,0,5,Distinction,0
2520290,5,20.0,100.0,1,64.0,18.76166303929372,48.0,100.0,0,0,5,Pass,0
2520649,21,14.285714285714286,300.0,2,92.42857142857144,4.9815987926179135,80.0,100.0,0,0,5,Pass,0
2537934,5,20.0,100.0,1,70.6,18.423897524682445,45.0,100.0,0,0,3,Fail,0
2542310,2,3.0,6.0,1,81.5,18.5,63.0,100.0,0,0,1,Fail,0
2545047,5,25.0,125.0,1,42.2,8.304215796810679,30.0,56.0,0,0,5,Pass,0
2552708,4,12.5,50.0,1,83.5,2.061552812808829,80.0,85.0,0,0,5,Pass,0
2559992,4,25.0,100.0,1,63.5,14.671400751121212,48.0,81.0,0,0,3,Fail,0
2567715,11,9.090909090909092,100.0,1,73.63636363636364,18.548573712737586,51.0,100.0,0,0,5,Fail,0
2570396,12,8.333333333333334,100.0,1,82.66666666666667,6.908127258687568,67.0,96.0,0,0,5,Pass,0
2576637,18,19.77777777777778,356.0,2,57.55555555555556,19.92269008560123,18.0,86.0,0,0,5,Distinction,0
2578532,10,9.9,99.0,1,82.2,9.463614531456782,71.0,100.0,0,0,5,Pass,0
2580626,2,12.5,25.0,1,92.0,6.0,86.0,98.0,0,0,5,Distinction,0
2594368,12,8.333333333333334,100.0,1,89.16666666666667,4.579543888011368,80.0,96.0,0,0,5,Pass,0
2599784,2,12.5,25.0,1,66.0,8.0,58.0,74.0,0,0,5,Pass,0
2610745,9,0.0,0.0,1,80.22222222222223,13.34813992682774,60.0,100.0,0,0,5,Pass,0
2611512,5,20.0,100.0,1,75.4,8.475848040166836,62.0,85.0,0,0,3,Fail,0
2614777,9,7.111111111111111,64.0,1,62.77777777777778,19.79774273203768,20.0,80.0,0,0,5,Pass,0
2622652,13,14.923076923076923,194.0,1,81.76923076923077,13.150921852179422,44.0,97.0,0,0,5,Pass,0
2623656,1,12.5,12.5,1,90.0,0.0,90.0,90.0,0,0,5,Pass,0
2627398,14,21.571428571428573,302.0,2,70.85714285714286,23.871253312171888,28.0,98.0,0,0,3,Withdrawn,0
2629503,12,8.333333333333334,100.0,1,90.25,5.309190145398827,79.0,97.0,0,0,1,Withdrawn,0
2631298,1,5.0,5.0,1,57.0,0.0,57.0,57.0,0,0,4,Withdrawn,0
2634319,7,28.571428571428573,200.0,1,50.85714285714285,20.39207529149197,25.0,77.0,0,0,5,Distinction,0
2638403,3,8.0,24.0,1,73.66666666666667,4.921607686744466,68.0,80.0,0,0,5,Pass,0
2660510,2,22.0,44.0,1,75.5,5.5,70.0,81.0,0,0,5,Pass,0
2670300,14,14.285714285714286,200.0,1,46.285714285714285,14.304986999687364,22.0,72.0,0,0,5,Pass,0
2681505,5,20.0,100.0,1,58.2,21.39532659250613,39.0,100.0,0,0,5,Pass,0
2681940,8,7.875,63.0,1,79.25,9.64040974232942,69.0,100.0,0,0,5,Pass,0
2682693,5,5.8,29.0,1,29.2,12.890306435457616,9.0,44.0,0,0,1,Fail,0
2685247,11,9.090909090909092,100.0,1,92.0,7.850882984503309,80.0,100.0,0,0,5,Distinction,0
2687858,7,28.571428571428573,200.0,1,88.57142857142857,7.461465632686054,80.0,100.0,0,0,5,Pass,0
2688495,6,7.333333333333333,44.0,1,51.333333333333336,8.076027626390477,40.0,60.0,0,0,5,Distinction,0
2688945,9,22.22222222222222,200.0,1,50.888888888888886,13.362006207023825,24.0,77.0,0,0,5,Pass,0
2692969,12,8.333333333333334,100.0,1,79.75,8.93611586018594,64.0,91.0,0,0,5,Pass,0
2694919,12,8.333333333333334,100.0,1,69.25,12.807061854044951,46.0,86.0,0,0,5,Pass,0
2698577,5,8.6,43.0,1,62.2,13.347658970770867,39.0,80.0,0,0,5,Fail,0
2698588,10,8.2,82.0,1,80.3,11.645170672858342,60.0,100.0,0,0,5,Distinction,0
26315,7,12.142857142857142,85.0,1,65.14285714285714,13.474086997201823,45.0,80.0,0,0,5,Pass,0
26734,3,8.0,24.0,1,77.0,4.242640687119285,71.0,80.0,0,0,3,Fail,0
32327,8,0.0,0.0,1,81.25,12.437342963832748,65.0,100.0,0,0,2,Withdrawn,0
32930,14,14.285714285714286,200.0,1,88.14285714285714,7.219587867710446,77.0,100.0,0,0,5,Pass,0
34662,12,8.333333333333334,100.0,1,63.91666666666666,14.88544217982418,42.0,92.0,0,0,2,Withdrawn,0
38711,4,25.0,100.0,1,86.75,6.977642868476432,79.0,98.0,0,0,4,Withdrawn,0
