id_student,kuz_assess_count,kuz_weight_mean,kuz_weight_sum,kuz_date_min,kuz_date_max,kuz_modules_nunique,kuz_score_mean,kuz_score_std,kuz_score_min,kuz_score_max,kuz_type_CMA,kuz_type_Exam,kuz_type_TMA,final_result
445351,7,28.571428571428573,200.0,25.0,261.0,1,46.42857142857143,22.27655489430948,14.0,74.0,2,0,2,Withdrawn
445760,12,8.333333333333334,100.0,24.0,227.0,1,79.66666666666667,13.262310842718508,50.0,97.0,5,0,6,Pass
446345,3,0.0,0.0,61.0,173.0,1,40.666666666666664,25.381533094401966,5.0,62.0,5,0,5,Fail
446873,15,25.333333333333332,380.0,18.0,241.0,2,52.4,19.245085952869456,23.0,78.0,0,0,1,Fail
447086,11,9.090909090909092,100.0,19.0,187.0,1,79.9090909090909,23.1613100016328,13.0,100.0,5,0,6,Pass
447516,12,8.333333333333334,100.0,24.0,227.0,1,78.58333333333333,14.602844091325341,34.0,93.0,5,0,6,Pass
464525,1,5.0,5.0,19.0,19.0,1,59.0,0.0,59.0,59.0,5,0,6,Pass
466202,3,8.333333333333334,25.0,24.0,241.0,1,68.33333333333333,7.586537784494029,58.0,76.0,5,0,6,Pass
466477,12,8.333333333333334,100.0,24.0,241.0,1,76.5,10.774197572595991,56.0,93.0,4,0,5,Pass
466854,6,8.333333333333334,50.0,19.0,222.0,1,84.5,15.01943185787443,58.0,100.0,2,0,2,Fail
467606,10,8.2,82.0,12.0,194.0,1,75.6,16.692513291892265,40.0,100.0,1,0,1,Withdrawn
468482,12,8.333333333333334,100.0,19.0,236.0,1,88.0,3.3665016461206974,82.0,95.0,0,0,1,Withdrawn
469878,4,25.0,100.0,33.0,166.0,1,86.0,10.88577052853862,69.0,96.0,5,0,6,Pass
470869,7,28.571428571428573,200.0,25.0,261.0,1,71.0,4.956957592256423,64.0,81.0,5,0,6,Pass
471196,11,9.090909090909092,100.0,19.0,208.0,1,78.72727272727273,8.147402364512027,67.0,100.0,5,0,6,Pass
471434,1,16.0,16.0,33.0,33.0,1,46.0,0.0,46.0,46.0,2,0,2,Withdrawn
471711,11,9.090909090909092,100.0,12.0,194.0,1,87.81818181818181,12.164166315401983,60.0,100.0,5,0,6,Pass
472262,6,29.166666666666668,175.0,20.0,146.0,1,87.33333333333333,7.431165603202653,78.0,100.0,5,0,6,Fail
472327,5,20.0,100.0,19.0,215.0,1,66.6,3.4409301068170515,62.0,70.0,5,0,6,Pass
474071,1,10.0,10.0,25.0,25.0,1,58.0,0.0,58.0,58.0,5,0,5,Fail
475215,18,13.0,234.0,18.0,227.0,2,57.666666666666664,16.849002608133482,18.0,82.0,1,0,2,Withdrawn
475241,5,20.0,100.0,19.0,215.0,1,78.4,2.1540659228537997,75.0,81.0,1,0,1,Fail
475594,12,8.333333333333334,100.0,24.0,241.0,1,79.25,16.289695106620833,30.0,94.0,1,0,2,Fail
476278,11,9.090909090909092,100.0,19.0,187.0,1,87.72727272727273,12.21839826648105,67.0,100.0,5,0,6,Pass
476816,9,0.0,0.0,61.0,229.0,1,82.22222222222223,25.39806544591658,20.0,100.0,2,0,2,Withdrawn
477319,2,5.5,11.0,18.0,32.0,1,62.5,4.5,58.0,67.0,1,0,2,Withdrawn
477825,5,20.0,100.0,19.0,166.0,1,61.4,12.86234815265082,48.0,78.0,4,0,6,Pass
478718,12,8.333333333333334,100.0,19.0,236.0,1,80.25,8.317902379807064,62.0,96.0,0,0,1,Withdrawn
478967,11,9.090909090909092,100.0,12.0,194.0,1,76.0,14.327341947225495,50.0,100.0,5,0,6,Fail
479020,10,9.9,99.0,19.0,208.0,1,77.0,24.653600142778334,15.0,100.0,5,0,6,Pass
479170,12,8.333333333333334,100.0,19.0,222.0,1,86.33333333333333,7.261006970263988,69.0,98.0,5,0,6,Pass
479305,14,14.285714285714286,200.0,23.0,240.0,1,81.42857142857143,9.567163228716126,64.0,97.0,5,0,6,Pass
479853,11,9.090909090909092,100.0,19.0,208.0,1,83.27272727272727,10.988348449739505,66.0,100.0,5,0,6,Distinction
480667,12,8.333333333333334,100.0,24.0,241.0,1,92.5,5.123475382979803,86.0,100.0,3,0,3,Withdrawn
480888,6,6.0,36.0,18.0,67.0,1,84.0,17.048949136725895,60.0,98.0,5,0,6,Distinction
481448,11,6.818181818181818,75.0,19.0,222.0,1,75.9090909090909,10.646847979605344,52.0,88.0,4,0,5,Fail
482356,11,9.090909090909092,100.0,12.0,194.0,1,60.63636363636363,20.73325272587592,33.0,100.0,5,0,6,Pass
482680,12,8.333333333333334,100.0,19.0,236.0,1,72.16666666666667,20.719690044871705,18.0,100.0,5,0,5,Pass
482810,12,8.333333333333334,100.0,24.0,241.0,1,84.83333333333333,3.6476781047065487,78.0,92.0,4,0,5,Pass
483646,11,9.090909090909092,100.0,19.0,208.0,1,76.18181818181819,9.768392273209841,60.0,100.0,5,0,6,Pass
483703,7,28.571428571428573,200.0,25.0,261.0,1,50.714285714285715,13.976656924154295,24.0,64.0,1,0,2,Withdrawn
483744,12,8.333333333333334,100.0,24.0,227.0,1,62.75,30.94383352678419,0.0,99.0,4,0,3,Withdrawn
483876,11,9.090909090909092,100.0,12.0,194.0,1,83.9090909090909,12.75969895238018,60.0,100.0,4,0,5,Pass
484301,11,9.090909090909092,100.0,12.0,194.0,1,84.0,13.121806970909843,60.0,100.0,5,0,6,Pass
484412,5,20.0,100.0,19.0,201.0,1,66.4,17.850490189347745,48.0,100.0,5,0,6,Pass
485006,2,6.25,12.5,19.0,236.0,1,92.0,4.0,88.0,96.0,5,0,5,Pass
485439,9,17.444444444444443,157.0,23.0,240.0,1,74.44444444444444,13.95318451195609,47.0,87.0,1,0,3,Withdrawn
485534,5,5.1,25.5,23.0,79.0,1,48.2,13.196969349058898,28.0,61.0,5,0,6,Distinction
485762,6,30.0,180.0,25.0,241.0,1,62.5,9.233092656309694,49.0,75.0,5,0,6,Pass
485772,5,20.0,100.0,19.0,215.0,1,80.4,0.8000000000000013,80.0,82.0,5,0,6,Fail
486004,7,28.571428571428573,200.0,20.0,195.0,1,62.42857142857143,10.634944325962715,47.0,78.0,5,0,5,Pass
486457,2,12.5,25.0,19.0,47.0,1,68.0,12.0,56.0,80.0,5,0,6,Distinction
487214,6,8.333333333333334,50.0,19.0,222.0,1,69.5,7.112196097783955,62.0,82.0,3,0,4,Fail
487371,7,28.571428571428573,200.0,20.0,195.0,1,76.71428571428571,6.880911187881312,65.0,87.0,5,0,6,Pass
487681,3,10.0,30.0,19.0,110.0,1,43.333333333333336,29.95923155816176,1.0,66.0,4,0,5,Pass
488195,5,12.0,60.0,12.0,117.0,1,60.6,1.0198039027185566,59.0,62.0,5,0,6,Pass
488427,4,6.75,27.0,18.0,241.0,2,84.75,5.804093383121948,78.0,91.0,5,0,6,Pass
489320,11,9.090909090909092,100.0,12.0,194.0,1,74.63636363636364,14.07300915855807,58.0,100.0,2,0,5,Pass
489889,1,0.0,0.0,19.0,19.0,1,1.0,0.0,1.0,1.0,3,0,5,Pass
490500,8,24.625,197.0,18.0,214.0,2,85.25,10.859903314486736,67.0,98.0,0,0,1,Fail
490677,5,9.6,48.0,18.0,144.0,1,36.6,19.095549219648017,0.0,55.0,5,0,6,Pass
490894,3,6.0,18.0,18.0,67.0,1,81.33333333333333,11.556623882239808,65.0,90.0,4,0,5,Fail
491097,3,8.0,24.0,19.0,54.0,1,82.33333333333333,16.659998666133067,60.0,100.0,2,0,3,Fail
491279,11,6.818181818181818,75.0,19.0,222.0,1,83.0,7.323685113135575,62.0,92.0,5,0,6,Pass
491907,11,9.090909090909092,100.0,19.0,208.0,1,83.81818181818181,16.94814648926211,40.0,100.0,1,0,2,Fail
491966,9,6.0,54.0,23.0,170.0,1,53.888888888888886,11.029701763314108,38.0,78.0,5,0,6,Pass
492153,5,20.0,100.0,19.0,215.0,1,75.2,13.496666255042392,49.0,88.0,5,0,5,Pass
492286,12,8.333333333333334,100.0,19.0,236.0,1,70.16666666666667,7.525881269917093,60.0,83.0,5,0,6,Pass
492478,11,9.090909090909092,100.0,19.0,208.0,1,78.27272727272727,14.598199821091947,60.0,100.0,2,0,3,Withdrawn
492726,6,16.666666666666668,100.0,25.0,200.0,1,40.5,6.448514040717701,32.0,53.0,5,0,6,Pass
493453,7,28.571428571428573,200.0,20.0,195.0,1,75.0,4.440077219405731,68.0,80.0,4,0,6,Pass
493465,12,8.333333333333334,100.0,19.0,222.0,1,87.08333333333333,8.693468173800884,70.0,100.0,5,0,6,Pass
493999,7,0.0,0.0,61.0,229.0,1,83.0,15.720777879699753,61.0,100.0,0,0,2,Fail
494214,12,8.333333333333334,100.0,19.0,236.0,1,70.0,11.944315244779277,50.0,85.0,5,0,6,Distinction
494471,5,20.0,100.0,19.0,215.0,1,80.4,5.986651818838306,69.0,85.0,5,0,6,Fail
494789,5,20.0,100.0,19.0,215.0,1,57.6,12.563439019631527,35.0,72.0,5,0,5,Distinction
494896,7,0.0,0.0,61.0,229.0,1,76.42857142857143,18.266731217920604,50.0,100.0,4,0,6,Withdrawn
494960,8,6.25,50.0,19.0,124.0,1,82.375,11.542719566895837,65.0,100.0,5,0,5,Pass
495035,10,25.7,257.0,18.0,207.0,2,52.7,31.083918671879193,4.0,97.0,5,0,6,Pass
495449,2,4.75,9.5,23.0,25.0,1,71.5,8.5,63.0,80.0,5,0,6,Pass
495509,5,20.0,100.0,19.0,215.0,1,61.2,12.936769303036982,38.0,74.0,5,0,6,Pass
495625,4,6.25,25.0,19.0,222.0,1,71.5,14.150971698084906,52.0,89.0,5,0,6,Pass
495913,8,12.5,100.0,19.0,241.0,1,53.5,21.324868112136123,24.0,84.0,3,0,5,Withdrawn
496091,4,25.0,100.0,33.0,159.0,1,81.0,4.743416490252568,77.0,89.0,0,0,1,Fail
496334,8,11.625,93.0,18.0,146.0,2,83.75,11.519006033508273,60.0,100.0,4,0,5,Fail
496442,12,8.333333333333334,100.0,19.0,222.0,1,89.16666666666667,7.346578946844728,74.0,99.0,5,0,6,Pass
496764,4,6.25,25.0,19.0,96.0,1,62.25,18.525320510047862,37.0,80.0,5,0,5,Distinction
497130,12,8.333333333333334,100.0,19.0,236.0,1,71.41666666666667,8.798279503529212,59.0,86.0,5,0,6,Pass
497632,14,14.285714285714286,200.0,23.0,240.0,1,73.71428571428571,10.010198880774198,56.0,92.0,5,0,5,Pass
498635,8,0.0,0.0,61.0,222.0,1,73.625,18.774567238687553,40.0,100.0,5,0,6,Pass
498755,11,9.090909090909092,100.0,12.0,194.0,1,78.9090909090909,10.013214409464991,60.0,100.0,5,0,6,Pass
498841,9,8.333333333333334,75.0,24.0,227.0,1,66.11111111111111,16.14823309525737,42.0,92.0,0,0,6,Withdrawn
498892,7,28.571428571428573,200.0,25.0,241.0,1,91.85714285714286,5.329930887479322,86.0,100.0,0,0,2,Fail
499624,11,9.090909090909092,100.0,12.0,194.0,1,80.9090909090909,12.77394041472749,50.0,100.0,3,0,4,Withdrawn
499822,12,8.333333333333334,100.0,24.0,227.0,1,63.083333333333336,9.223686296101409,38.0,72.0,1,0,1,Withdrawn
500016,6,15.833333333333334,95.0,12.0,194.0,1,82.5,5.408326913195983,72.0,89.0,4,0,6,Pass
500135,1,12.5,12.5,19.0,19.0,1,94.0,0.0,94.0,94.0,5,0,4,Fail
500552,11,20.0,220.0,18.0,261.0,2,54.27272727272727,13.28766282952252,38.0,79.0,5,0,6,Pass
500668,9,9.0,81.0,19.0,187.0,1,76.22222222222223,17.177360926378118,60.0,100.0,5,0,5,Pass
501053,2,2.5,5.0,23.0,51.0,1,22.5,14.5,8.0,37.0,3,0,3,Fail
501208,7,28.571428571428573,200.0,25.0,241.0,1,42.42857142857143,6.925256939166185,27.0,49.0,4,0,6,Pass
501637,22,9.090909090909092,200.0,19.0,241.0,1,67.04545454545455,16.32476443579807,24.0,95.0,5,0,6,Pass
501945,10,8.2,82.0,19.0,187.0,1,70.0,16.26653005407115,56.0,100.0,2,0,2,Withdrawn
503322,11,9.090909090909092,100.0,19.0,208.0,1,87.18181818181819,11.815384284276325,60.0,100.0,5,0,6,Pass
503516,1,5.0,5.0,19.0,19.0,1,64.0,0.0,64.0,64.0,5,0,6,Fail
503804,11,9.090909090909092,100.0,12.0,194.0,1,81.18181818181819,13.217193910813032,60.0,100.0,5,0,6,Pass
504013,14,14.285714285714286,200.0,23.0,240.0,1,55.5,12.71528888498297,24.0,78.0,2,0,5,Pass
504022,9,22.22222222222222,200.0,18.0,214.0,1,94.11111111111111,6.52251560952852,83.0,100.0,4,0,6,Pass
504466,2,5.0,10.0,19.0,54.0,1,75.0,25.0,50.0,100.0,5,0,5,Pass
504635,6,16.666666666666668,100.0,25.0,200.0,1,50.333333333333336,29.24988129130707,0.0,86.0,5,0,5,Pass
505413,12,8.333333333333334,100.0,24.0,227.0,1,81.0,7.571877794400364,69.0,97.0,4,0,6,Pass
506185,11,9.090909090909092,100.0,12.0,194.0,1,65.9090909090909,15.054172151717733,40.0,100.0,5,0,5,Fail
506248,12,8.333333333333334,100.0,19.0,222.0,1,66.83333333333333,10.204846343227755,49.0,81.0,2,0,2,Fail
506804,1,12.5,12.5,19.0,19.0,1,68.0,0.0,68.0,68.0,5,0,6,Pass
506980,5,20.0,100.0,19.0,201.0,1,62.8,18.956792977716457,50.0,100.0,1,0,2,Fail
507016,2,4.75,9.5,23.0,25.0,1,79.5,2.5,77.0,82.0,5,0,6,Pass
507279,5,20.0,100.0,19.0,215.0,1,55.8,17.915356541246954,33.0,82.0,0,0,5,Fail
507387,6,11.5,69.0,18.0,116.0,2,64.66666666666667,11.995369476964388,47.0,78.0,1,0,2,Fail
507676,4,15.0,60.0,25.0,123.0,1,57.0,13.152946437965907,38.0,72.0,0,0,1,Fail
508028,7,28.571428571428573,200.0,20.0,195.0,1,69.42857142857143,20.817967122224992,29.0,90.0,5,0,5,Pass
508047,1,9.0,9.0,32.0,32.0,1,46.0,0.0,46.0,46.0,0,0,1,Withdrawn
508079,12,8.333333333333334,100.0,19.0,222.0,1,75.25,8.85178889641335,60.0,88.0,4,0,4,Pass
508422,4,18.75,75.0,24.0,136.0,1,65.75,12.813567028739499,44.0,76.0,0,0,1,Fail
508517,4,25.0,100.0,33.0,159.0,1,80.75,7.628073151196178,69.0,88.0,0,0,1,Fail
508759,4,25.0,100.0,33.0,159.0,1,92.0,2.738612787525831,89.0,96.0,5,0,3,Withdrawn
509036,10,9.9,99.0,19.0,208.0,1,72.0,15.112908389850052,40.0,100.0,3,0,2,Fail
509236,11,9.090909090909092,100.0,19.0,208.0,1,81.9090909090909,15.962766594653067,40.0,100.0,4,0,5,Fail
509258,11,9.090909090909092,100.0,19.0,187.0,1,84.27272727272727,10.198849392241257,73.0,100.0,2,0,2,Fail
509390,6,7.333333333333333,44.0,19.0,124.0,1,78.5,21.80022935659164,50.0,100.0,3,0,2,Fail
509607,4,25.0,100.0,33.0,152.0,1,89.0,3.7416573867739427,85.0,95.0,5,0,6,Distinction
509845,4,18.75,75.0,19.0,173.0,1,66.25,19.109879643786353,46.0,90.0,2,0,3,Withdrawn
509913,5,20.0,100.0,19.0,215.0,1,49.8,7.704544113703288,38.0,58.0,5,0,6,Fail
510149,13,23.076923076923077,300.0,18.0,207.0,2,77.53846153846153,11.593203477206174,50.0,92.0,5,0,6,Fail
510776,8,7.125,57.0,23.0,116.0,1,48.625,12.844624361965591,25.0,64.0,2,0,2,Fail
510868,10,8.2,82.0,19.0,187.0,1,92.4,7.863841300535,80.0,100.0,0,0,4,Withdrawn
511678,12,8.333333333333334,100.0,24.0,241.0,1,81.75,7.518033874181024,71.0,93.0,5,0,6,Pass
512417,1,10.0,10.0,53.0,53.0,1,17.0,0.0,17.0,17.0,5,0,5,Pass
512581,14,14.285714285714286,200.0,23.0,240.0,1,76.14285714285714,21.794026517299063,30.0,100.0,3,0,4,Fail
512775,9,0.0,0.0,61.0,229.0,1,83.22222222222223,11.291863125255556,60.0,100.0,3,0,6,Pass
512839,12,8.333333333333334,100.0,19.0,236.0,1,70.08333333333333,8.957848824107021,59.0,92.0,1,0,1,Fail
512940,4,12.5,50.0,19.0,236.0,1,49.25,18.9917745353087,29.0,80.0,5,0,6,Pass
512977,9,22.22222222222222,200.0,18.0,214.0,1,88.33333333333333,12.19289410544792,58.0,100.0,5,0,6,Pass
513076,2,22.0,44.0,33.0,68.0,1,57.5,6.5,51.0,64.0,2,0,3,Fail
513836,5,20.0,100.0,19.0,215.0,1,59.6,3.720215047547655,54.0,65.0,1,0,2,Withdrawn
514043,9,0.0,0.0,61.0,229.0,1,76.66666666666667,16.15893285805443,55.0,100.0,5,0,6,Pass
514074,4,18.75,75.0,19.0,131.0,1,28.75,19.45989465541887,13.0,62.0,2,0,2,Withdrawn
514302,8,22.25,178.0,18.0,207.0,1,51.25,23.615408105726225,26.0,98.0,5,0,6,Pass
514445,5,20.0,100.0,19.0,201.0,1,46.0,22.768399153212332,1.0,63.0,3,0,5,Pass
514776,1,2.0,2.0,18.0,18.0,1,56.0,0.0,56.0,56.0,5,0,6,Fail
514864,4,10.0,40.0,18.0,109.0,1,70.5,10.307764064044152,56.0,84.0,5,0,6,Pass
515203,11,6.818181818181818,75.0,19.0,236.0,1,65.0909090909091,10.396280326544643,48.0,84.0,0,0,4,Fail
515646,4,18.75,75.0,24.0,129.0,1,59.5,22.46664193866097,24.0,84.0,5,0,5,Pass
515676,6,15.833333333333334,95.0,12.0,194.0,1,49.833333333333336,8.591015979239915,40.0,62.0,5,0,6,Pass
516364,13,15.076923076923077,196.0,23.0,240.0,1,75.15384615384616,12.024629556719466,52.0,97.0,5,0,6,Withdrawn
516926,7,28.571428571428573,200.0,25.0,261.0,1,71.0,14.202615453298932,46.0,89.0,5,0,2,Fail
517000,12,8.333333333333334,100.0,19.0,222.0,1,52.666666666666664,13.412266359153806,28.0,74.0,5,0,6,Distinction
517231,9,9.0,81.0,19.0,159.0,1,82.77777777777777,9.919428498073621,69.0,100.0,5,0,5,Pass
517352,6,18.333333333333332,110.0,19.0,215.0,1,84.66666666666667,1.3743685418725515,83.0,87.0,5,0,6,Pass
517553,7,28.571428571428573,200.0,25.0,261.0,1,89.0,8.96022958889527,68.0,97.0,3,0,2,Withdrawn
518126,12,8.333333333333334,100.0,19.0,236.0,1,76.08333333333333,10.881623142813861,58.0,98.0,4,0,5,Pass
518223,12,8.333333333333334,100.0,24.0,241.0,1,65.91666666666667,11.571936839709345,46.0,92.0,5,0,6,Pass
518258,11,9.090909090909092,100.0,19.0,187.0,1,84.72727272727273,11.513556508354593,60.0,100.0,5,0,6,Distinction
518496,12,8.333333333333334,100.0,19.0,222.0,1,83.25,7.01338006955277,68.0,92.0,5,0,6,Pass
519294,4,12.5,50.0,24.0,52.0,1,76.0,4.0,72.0,80.0,5,0,5,Pass
519584,6,30.0,180.0,25.0,261.0,1,67.66666666666667,23.55607965873967,26.0,92.0,5,0,6,Pass
519622,16,25.0,400.0,18.0,261.0,2,86.75,5.760859310901457,72.0,95.0,4,0,4,Fail
520002,1,12.5,12.5,19.0,19.0,1,90.0,0.0,90.0,90.0,5,0,6,Pass
520006,9,0.0,0.0,61.0,229.0,1,88.33333333333333,13.743685418725535,65.0,100.0,5,0,6,Distinction
520024,7,28.571428571428573,200.0,25.0,261.0,1,46.42857142857143,18.47668138768542,20.0,75.0,4,0,9,Withdrawn
520100,5,20.0,100.0,19.0,215.0,1,74.4,3.382306905057552,69.0,78.0,0,0,1,Fail
520286,5,20.0,100.0,19.0,215.0,1,82.2,2.925747767665559,79.0,86.0,5,0,6,Distinction
520325,4,25.0,100.0,33.0,166.0,1,94.25,2.48746859276655,92.0,98.0,5,0,6,Fail
521341,5,20.0,100.0,19.0,215.0,1,65.8,12.967652061957862,40.0,74.0,5,0,6,Pass
521509,3,8.0,24.0,19.0,54.0,1,85.33333333333333,10.656244908763854,75.0,100.0,1,0,5,Pass
521590,1,5.0,5.0,19.0,19.0,1,50.0,0.0,50.0,50.0,5,0,6,Pass
521957,7,28.571428571428573,200.0,25.0,241.0,1,79.14285714285714,9.093617407336884,64.0,89.0,7,0,6,Withdrawn
522426,5,20.0,100.0,19.0,215.0,1,74.4,2.939387691339812,71.0,78.0,5,0,6,Pass
522434,1,12.5,12.5,19.0,19.0,1,84.0,0.0,84.0,84.0,5,0,6,Pass
522441,4,25.0,100.0,33.0,159.0,1,79.0,18.66815470259447,49.0,97.0,5,0,6,Pass
522443,4,25.0,100.0,33.0,166.0,1,67.5,12.05197079319395,54.0,87.0,1,0,2,Fail
522446,7,8.857142857142858,62.0,19.0,131.0,1,83.85714285714286,10.815710417570113,73.0,100.0,5,0,6,Pass
522529,4,9.375,37.5,19.0,236.0,1,79.75,15.833114033569013,53.0,92.0,5,0,6,Pass
522622,11,6.818181818181818,75.0,19.0,222.0,1,69.54545454545455,12.701922806221367,42.0,86.0,4,0,6,Pass
522650,1,5.0,5.0,19.0,19.0,1,85.0,0.0,85.0,85.0,0,0,1,Withdrawn
522714,13,14.23076923076923,185.0,23.0,240.0,1,69.53846153846153,13.28165527575179,47.0,96.0,5,0,6,Pass
522792,4,22.0,88.0,33.0,131.0,1,73.25,6.832825184358224,68.0,85.0,4,0,5,Pass
522889,12,8.333333333333334,100.0,24.0,241.0,1,83.25,5.2618912949622985,74.0,93.0,5,0,6,Fail
522891,10,8.2,82.0,12.0,194.0,1,85.4,15.2525407719501,61.0,100.0,5,0,6,Pass
522894,7,28.571428571428573,200.0,20.0,195.0,1,82.42857142857143,4.06578556307363,75.0,87.0,5,0,6,Pass
522899,12,8.333333333333334,100.0,19.0,222.0,1,48.083333333333336,12.566213519681344,23.0,80.0,5,0,6,Fail
523466,5,16.6,83.0,18.0,124.0,2,77.0,16.852299546352718,49.0,96.0,5,0,6,Pass
523545,16,10.15625,162.5,19.0,222.0,1,47.25,21.081686365184357,8.0,83.0,5,0,6,Pass
523655,9,22.22222222222222,200.0,18.0,214.0,1,75.66666666666667,11.897712198383164,56.0,92.0,3,0,5,Pass
523757,7,28.571428571428573,200.0,25.0,261.0,1,46.857142857142854,12.551932935136453,27.0,59.0,0,0,2,Fail
523857,7,28.571428571428573,200.0,25.0,261.0,1,63.142857142857146,10.894671979964357,44.0,77.0,5,1,12,Pass
523875,2,15.0,30.0,19.0,117.0,1,53.0,4.0,49.0,57.0,5,0,6,Distinction
523928,5,8.6,43.0,19.0,124.0,1,78.4,11.740528097151337,66.0,100.0,5,0,6,Pass
524076,3,4.166666666666667,12.5,23.0,51.0,1,61.333333333333336,8.178562764256863,50.0,69.0,0,0,1,Fail
524790,1,10.0,10.0,19.0,19.0,1,36.0,0.0,36.0,36.0,5,0,6,Distinction
525877,5,20.0,100.0,19.0,215.0,1,39.8,5.564171097297422,30.0,45.0,1,0,3,Withdrawn
525885,12,8.333333333333334,100.0,19.0,236.0,1,77.16666666666667,9.3704618645804,60.0,95.0,4,0,5,Fail
525974,11,9.090909090909092,100.0,12.0,194.0,1,92.36363636363636,6.540402090401803,80.0,100.0,5,0,6,Distinction
526088,7,28.571428571428573,200.0,20.0,195.0,1,87.0,7.98212288268514,77.0,95.0,3,0,4,Fail
526177,3,8.333333333333334,25.0,19.0,236.0,1,73.0,6.97614984548545,64.0,81.0,5,0,4,Pass
526810,1,5.0,5.0,19.0,19.0,1,53.0,0.0,53.0,53.0,3,0,4,Withdrawn
527393,7,28.571428571428573,200.0,20.0,195.0,1,86.85714285714286,7.15997947779524,73.0,95.0,5,0,6,Pass
527580,11,9.090909090909092,100.0,12.0,194.0,1,82.27272727272727,6.268114245795707,73.0,100.0,5,0,6,Pass
527636,11,23.181818181818183,255.0,20.0,207.0,1,57.72727272727273,17.684563937312465,31.0,90.0,3,0,4,Fail
527799,14,14.285714285714286,200.0,23.0,240.0,1,81.14285714285714,10.96003873075236,56.0,93.0,5,0,6,Fail
528056,5,20.0,100.0,19.0,201.0,1,59.6,21.60185177247543,40.0,100.0,0,0,1,Fail
528464,11,6.818181818181818,75.0,24.0,241.0,1,83.9090909090909,5.517814874724916,71.0,90.0,5,0,6,Pass
529597,5,8.6,43.0,19.0,96.0,1,65.8,33.09017981214366,5.0,100.0,1,0,5,Fail
529795,12,8.333333333333334,100.0,19.0,222.0,1,96.08333333333333,3.2776600732161874,90.0,100.0,1,0,2,Fail
530021,5,20.0,100.0,19.0,215.0,1,70.2,11.142710621747296,54.0,86.0,1,0,5,Fail
530112,4,25.0,100.0,33.0,152.0,1,81.0,9.137833441248533,71.0,92.0,5,0,6,Fail
530487,1,2.0,2.0,18.0,18.0,1,22.0,0.0,22.0,22.0,5,0,6,Pass
530514,16,25.0,400.0,18.0,261.0,2,92.0625,5.931575992095189,77.0,100.0,4,0,5,Pass
530753,10,9.9,99.0,19.0,187.0,1,70.0,10.545141061171252,51.0,82.0,1,0,2,Fail
530841,1,10.0,10.0,25.0,25.0,1,75.0,0.0,75.0,75.0,5,0,6,Pass
531384,12,8.333333333333334,100.0,19.0,236.0,1,84.33333333333333,9.961035198322628,68.0,100.0,5,0,6,Pass
531643,1,5.0,5.0,19.0,19.0,1,63.0,0.0,63.0,63.0,5,0,5,Distinction
532114,3,6.0,18.0,18.0,67.0,1,81.66666666666667,15.326085243430196,60.0,93.0,2,0,3,Withdrawn
532335,12,8.333333333333334,100.0,19.0,236.0,1,92.75,4.361288036043176,84.0,100.0,5,0,6,Pass
532477,12,8.333333333333334,100.0,19.0,236.0,1,90.83333333333333,5.398044913567217,79.0,97.0,5,0,5,Pass
532615,1,1.0,1.0,54.0,54.0,1,80.0,0.0,80.0,80.0,5,0,6,Distinction
532739,2,4.75,9.5,23.0,25.0,1,65.0,5.0,60.0,70.0,3,0,5,Pass
532750,12,8.333333333333334,100.0,19.0,236.0,1,85.91666666666667,21.402719193805467,24.0,100.0,5,0,6,Distinction
532868,1,2.0,2.0,18.0,18.0,1,50.0,0.0,50.0,50.0,5,0,6,Fail
532869,4,6.25,25.0,19.0,236.0,1,93.75,5.309190145398825,85.0,98.0,5,0,6,Pass
533091,8,18.75,150.0,19.0,215.0,1,86.875,1.2686114456365267,86.0,90.0,4,0,6,Distinction
533164,8,7.875,63.0,19.0,159.0,1,78.75,13.562355990018844,63.0,100.0,3,0,4,Withdrawn
533301,1,2.0,2.0,18.0,18.0,1,78.0,0.0,78.0,78.0,5,0,6,Pass
534133,2,7.5,15.0,20.0,41.0,1,77.5,7.5,70.0,85.0,5,0,6,Pass
534323,6,14.0,84.0,18.0,109.0,2,90.83333333333333,6.743309441381302,78.0,98.0,5,0,5,Pass
534816,7,28.571428571428573,200.0,25.0,261.0,1,84.42857142857143,9.529760045804524,66.0,100.0,5,0,6,Fail
534946,5,9.4,47.0,23.0,116.0,1,75.6,8.309031231136396,69.0,90.0,5,0,6,Pass
534998,6,24.5,147.0,18.0,214.0,1,93.33333333333333,8.844332774281067,76.0,100.0,5,0,6,Pass
535379,1,12.5,12.5,24.0,24.0,1,66.0,0.0,66.0,66.0,3,0,6,Pass
535833,1,5.0,5.0,19.0,19.0,1,35.0,0.0,35.0,35.0,5,0,6,Pass
536318,5,20.0,100.0,19.0,215.0,1,68.2,4.308131845707604,63.0,75.0,5,0,6,Pass
536632,7,28.571428571428573,200.0,20.0,195.0,1,80.14285714285714,16.81350283406228,42.0,95.0,4,0,5,Pass
536649,6,16.666666666666668,100.0,20.0,195.0,1,31.666666666666668,16.779617264870957,8.0,60.0,5,0,6,Fail
536660,12,8.333333333333334,100.0,19.0,222.0,1,72.58333333333333,8.528953954357803,54.0,84.0,5,0,5,Pass
536663,11,9.090909090909092,100.0,12.0,194.0,1,90.72727272727273,10.145226455565727,73.0,100.0,0,0,1,Withdrawn
536666,6,16.666666666666668,100.0,19.0,222.0,1,74.66666666666667,12.905640455070625,50.0,88.0,4,0,6,Pass
